#f, DARM, CARM, MICH, PRC, SRC
61.205,-1.9354e-22+1.3751e-20i,1.9277e-09-2.7356e-11i,1.3963e-16+6.9724e-20i,1.5152e-16-4.6633e-19i,5.3635e-16+3.6385e-19i
62.057,8.8541e-22+1.3141e-20i,1.9277e-09-2.6898e-11i,1.3965e-16+7.0489e-20i,1.5152e-16-4.3606e-19i,5.3636e-16+3.6229e-19i
62.921,1.8603e-21+1.2476e-20i,1.9277e-09-2.6445e-11i,1.3966e-16+7.3877e-20i,1.5152e-16-4.0587e-19i,5.3636e-16+3.616e-19i
63.798,2.7205e-21+1.1771e-20i,1.9277e-09-2.5997e-11i,1.3968e-16+7.98e-20i,1.5152e-16-3.7575e-19i,5.3637e-16+3.6198e-19i
64.686,3.4609e-21+1.1043e-20i,1.9277e-09-2.5554e-11i,1.3969e-16+8.7996e-20i,1.5152e-16-3.4572e-19i,5.3638e-16+3.6356e-19i
65.587,4.0819e-21+1.031e-20i,1.9277e-09-2.5116e-11i,1.3971e-16+9.8077e-20i,1.5152e-16-3.1575e-19i,5.3638e-16+3.6636e-19i
66.5,4.5889e-21+9.5873e-21i,1.9278e-09-2.4683e-11i,1.3972e-16+1.096e-19i,1.5152e-16-2.8584e-19i,5.3639e-16+3.7034e-19i
67.426,4.9911e-21+8.8875e-21i,1.9278e-09-2.4254e-11i,1.3973e-16+1.221e-19i,1.5152e-16-2.5599e-19i,5.364e-16+3.7538e-19i
68.365,5.2999e-21+8.2208e-21i,1.9278e-09-2.383e-11i,1.3974e-16+1.3518e-19i,1.5152e-16-2.2618e-19i,5.364e-16+3.8134e-19i
69.317,5.528e-21+7.5942e-21i,1.9278e-09-2.3411e-11i,1.3974e-16+1.485e-19i,1.5152e-16-1.9643e-19i,5.3641e-16+3.8807e-19i
70.282,5.6884e-21+7.0118e-21i,1.9278e-09-2.2996e-11i,1.3975e-16+1.6179e-19i,1.5152e-16-1.6671e-19i,5.3642e-16+3.9541e-19i
71.261,5.7933e-21+6.4757e-21i,1.9278e-09-2.2586e-11i,1.3975e-16+1.7485e-19i,1.5152e-16-1.3702e-19i,5.3642e-16+4.0322e-19i
72.253,5.854e-21+5.9858e-21i,1.9278e-09-2.218e-11i,1.3975e-16+1.8757e-19i,1.5152e-16-1.0736e-19i,5.3643e-16+4.114e-19i
73.26,5.8806e-21+5.5412e-21i,1.9278e-09-2.1778e-11i,1.3976e-16+1.9987e-19i,1.5152e-16-7.7728e-20i,5.3643e-16+4.1984e-19i
74.28,5.8818e-21+5.1397e-21i,1.9278e-09-2.138e-11i,1.3976e-16+2.117e-19i,1.5152e-16-4.8107e-20i,5.3643e-16+4.2847e-19i
75.314,5.8651e-21+4.7788e-21i,1.9278e-09-2.0987e-11i,1.3976e-16+2.2306e-19i,1.5152e-16-1.8497e-20i,5.3644e-16+4.3724e-19i
76.363,5.8366e-21+4.4558e-21i,1.9278e-09-2.0597e-11i,1.3976e-16+2.3396e-19i,1.5152e-16+1.1109e-20i,5.3644e-16+4.4609e-19i
77.426,5.8016e-21+4.1676e-21i,1.9278e-09-2.0212e-11i,1.3976e-16+2.4441e-19i,1.5152e-16+4.0716e-20i,5.3644e-16+4.5501e-19i
78.505,5.7643e-21+3.9112e-21i,1.9278e-09-1.983e-11i,1.3976e-16+2.5445e-19i,1.5152e-16+7.0331e-20i,5.3644e-16+4.6396e-19i
79.598,5.7279e-21+3.6839e-21i,1.9278e-09-1.9452e-11i,1.3976e-16+2.6412e-19i,1.5152e-16+9.9958e-20i,5.3645e-16+4.7295e-19i
80.706,5.695e-21+3.4828e-21i,1.9278e-09-1.9078e-11i,1.3976e-16+2.7344e-19i,1.5152e-16+1.296e-19i,5.3645e-16+4.8194e-19i
81.83,5.6675e-21+3.3054e-21i,1.9278e-09-1.8707e-11i,1.3975e-16+2.8245e-19i,1.5152e-16+1.5928e-19i,5.3645e-16+4.9096e-19i
82.97,5.6467e-21+3.1492e-21i,1.9278e-09-1.834e-11i,1.3975e-16+2.9119e-19i,1.5152e-16+1.8898e-19i,5.3645e-16+4.9998e-19i
84.125,5.6336e-21+3.0121e-21i,1.9278e-09-1.7977e-11i,1.3975e-16+2.9969e-19i,1.5152e-16+2.1871e-19i,5.3645e-16+5.0901e-19i
85.296,5.6286e-21+2.8919e-21i,1.9278e-09-1.7617e-11i,1.3975e-16+3.0797e-19i,1.5152e-16+2.4849e-19i,5.3645e-16+5.1806e-19i
86.484,5.6318e-21+2.7869e-21i,1.9278e-09-1.726e-11i,1.3975e-16+3.1606e-19i,1.5152e-16+2.7832e-19i,5.3645e-16+5.2714e-19i
87.689,5.6431e-21+2.6954e-21i,1.9278e-09-1.6907e-11i,1.3975e-16+3.2399e-19i,1.5152e-16+3.082e-19i,5.3645e-16+5.3623e-19i
88.91,5.6622e-21+2.6157e-21i,1.9278e-09-1.6557e-11i,1.3975e-16+3.3178e-19i,1.5152e-16+3.3813e-19i,5.3645e-16+5.4535e-19i
90.148,5.6886e-21+2.5467e-21i,1.9278e-09-1.621e-11i,1.3975e-16+3.3946e-19i,1.5152e-16+3.6814e-19i,5.3646e-16+5.5451e-19i
91.403,5.7217e-21+2.4871e-21i,1.9279e-09-1.5866e-11i,1.3974e-16+3.4703e-19i,1.5152e-16+3.9821e-19i,5.3646e-16+5.6371e-19i
92.676,5.7609e-21+2.4358e-21i,1.9279e-09-1.5525e-11i,1.3974e-16+3.5452e-19i,1.5152e-16+4.2836e-19i,5.3646e-16+5.7295e-19i
93.966,5.8053e-21+2.392e-21i,1.9279e-09-1.5187e-11i,1.3974e-16+3.6194e-19i,1.5151e-16+4.5859e-19i,5.3646e-16+5.8224e-19i
95.275,5.8543e-21+2.3548e-21i,1.9279e-09-1.4853e-11i,1.3974e-16+3.6931e-19i,1.5151e-16+4.8891e-19i,5.3646e-16+5.9159e-19i
96.602,5.9073e-21+2.3236e-21i,1.9279e-09-1.452e-11i,1.3974e-16+3.7664e-19i,1.5151e-16+5.1933e-19i,5.3646e-16+6.0099e-19i
97.947,5.9634e-21+2.2976e-21i,1.9279e-09-1.4191e-11i,1.3974e-16+3.8394e-19i,1.5151e-16+5.4984e-19i,5.3646e-16+6.1047e-19i
99.311,6.022e-21+2.2765e-21i,1.9279e-09-1.3865e-11i,1.3974e-16+3.9122e-19i,1.5151e-16+5.8046e-19i,5.3646e-16+6.2001e-19i
100.69,6.0826e-21+2.2598e-21i,1.9279e-09-1.3541e-11i,1.3974e-16+3.9849e-19i,1.5151e-16+6.1119e-19i,5.3646e-16+6.2963e-19i
102.1,6.1444e-21+2.2472e-21i,1.9279e-09-1.3219e-11i,1.3974e-16+4.0576e-19i,1.5151e-16+6.4204e-19i,5.3646e-16+6.3933e-19i
103.52,6.2071e-21+2.2382e-21i,1.9279e-09-1.29e-11i,1.3973e-16+4.1304e-19i,1.5151e-16+6.7302e-19i,5.3646e-16+6.4911e-19i
104.96,6.2701e-21+2.2327e-21i,1.9279e-09-1.2584e-11i,1.3973e-16+4.2033e-19i,1.5151e-16+7.0412e-19i,5.3646e-16+6.5898e-19i
106.42,6.3329e-21+2.2304e-21i,1.9279e-09-1.227e-11i,1.3973e-16+4.2765e-19i,1.5151e-16+7.3536e-19i,5.3646e-16+6.6895e-19i
107.9,6.3952e-21+2.2313e-21i,1.9279e-09-1.1958e-11i,1.3973e-16+4.3499e-19i,1.5151e-16+7.6674e-19i,5.3646e-16+6.79e-19i
109.41,6.4567e-21+2.235e-21i,1.9279e-09-1.1649e-11i,1.3973e-16+4.4237e-19i,1.5151e-16+7.9827e-19i,5.3646e-16+6.8916e-19i
110.93,6.517e-21+2.2416e-21i,1.9279e-09-1.1342e-11i,1.3973e-16+4.4979e-19i,1.5151e-16+8.2995e-19i,5.3646e-16+6.9943e-19i
112.47,6.5759e-21+2.2509e-21i,1.9279e-09-1.1037e-11i,1.3973e-16+4.5725e-19i,1.5151e-16+8.618e-19i,5.3646e-16+7.098e-19i
114.04,6.6331e-21+2.2628e-21i,1.9279e-09-1.0734e-11i,1.3973e-16+4.6476e-19i,1.5151e-16+8.9381e-19i,5.3646e-16+7.2028e-19i
115.63,6.6884e-21+2.2774e-21i,1.9279e-09-1.0433e-11i,1.3973e-16+4.7233e-19i,1.5151e-16+9.2599e-19i,5.3646e-16+7.3088e-19i
117.24,6.7417e-21+2.2945e-21i,1.9279e-09-1.0134e-11i,1.3973e-16+4.7995e-19i,1.5151e-16+9.5835e-19i,5.3646e-16+7.4159e-19i
118.87,6.7928e-21+2.3142e-21i,1.9279e-09-9.8375e-12i,1.3973e-16+4.8764e-19i,1.5151e-16+9.909e-19i,5.3646e-16+7.5243e-19i
120.53,6.8417e-21+2.3365e-21i,1.9279e-09-9.5425e-12i,1.3973e-16+4.9539e-19i,1.5151e-16+1.0236e-18i,5.3646e-16+7.6339e-19i
122.2,6.8881e-21+2.3613e-21i,1.9279e-09-9.2493e-12i,1.3973e-16+5.0321e-19i,1.5151e-16+1.0566e-18i,5.3646e-16+7.7448e-19i
123.91,6.932e-21+2.3886e-21i,1.9279e-09-8.9578e-12i,1.3972e-16+5.1111e-19i,1.5151e-16+1.0897e-18i,5.3646e-16+7.857e-19i
125.63,6.9733e-21+2.4184e-21i,1.9279e-09-8.6681e-12i,1.3972e-16+5.1908e-19i,1.5151e-16+1.1231e-18i,5.3646e-16+7.9705e-19i
127.38,7.0121e-21+2.4509e-21i,1.9279e-09-8.38e-12i,1.3972e-16+5.2713e-19i,1.5151e-16+1.1566e-18i,5.3646e-16+8.0854e-19i
129.15,7.0483e-21+2.4859e-21i,1.9279e-09-8.0935e-12i,1.3972e-16+5.3527e-19i,1.5151e-16+1.1904e-18i,5.3646e-16+8.2017e-19i
130.95,7.0818e-21+2.5235e-21i,1.9279e-09-7.8086e-12i,1.3972e-16+5.4349e-19i,1.5151e-16+1.2245e-18i,5.3646e-16+8.3194e-19i
132.78,7.1126e-21+2.5638e-21i,1.9279e-09-7.5251e-12i,1.3972e-16+5.518e-19i,1.5151e-16+1.2587e-18i,5.3646e-16+8.4386e-19i
134.63,7.1408e-21+2.6067e-21i,1.9279e-09-7.2431e-12i,1.3972e-16+5.602e-19i,1.5151e-16+1.2932e-18i,5.3646e-16+8.5593e-19i
136.5,7.1664e-21+2.6523e-21i,1.9279e-09-6.9624e-12i,1.3972e-16+5.687e-19i,1.5151e-16+1.328e-18i,5.3646e-16+8.6815e-19i
138.4,7.1893e-21+2.7006e-21i,1.9279e-09-6.6831e-12i,1.3972e-16+5.7729e-19i,1.5151e-16+1.363e-18i,5.3646e-16+8.8053e-19i
140.33,7.2097e-21+2.7517e-21i,1.9279e-09-6.405e-12i,1.3972e-16+5.8598e-19i,1.5151e-16+1.3983e-18i,5.3646e-16+8.9306e-19i
142.28,7.2275e-21+2.8055e-21i,1.9279e-09-6.1282e-12i,1.3972e-16+5.9477e-19i,1.5151e-16+1.4338e-18i,5.3646e-16+9.0575e-19i
144.26,7.2427e-21+2.8622e-21i,1.9279e-09-5.8525e-12i,1.3972e-16+6.0367e-19i,1.5151e-16+1.4696e-18i,5.3646e-16+9.1861e-19i
146.27,7.2554e-21+2.9217e-21i,1.9279e-09-5.5779e-12i,1.3972e-16+6.1267e-19i,1.5151e-16+1.5057e-18i,5.3646e-16+9.3163e-19i
148.31,7.2657e-21+2.984e-21i,1.9279e-09-5.3043e-12i,1.3972e-16+6.2179e-19i,1.5151e-16+1.5421e-18i,5.3646e-16+9.4482e-19i
150.38,7.2736e-21+3.0492e-21i,1.9279e-09-5.0318e-12i,1.3972e-16+6.3101e-19i,1.5151e-16+1.5788e-18i,5.3645e-16+9.5819e-19i
152.47,7.2792e-21+3.1174e-21i,1.9279e-09-4.7602e-12i,1.3972e-16+6.4035e-19i,1.5151e-16+1.6159e-18i,5.3645e-16+9.7173e-19i
154.59,7.2824e-21+3.1885e-21i,1.9279e-09-4.4895e-12i,1.3972e-16+6.4981e-19i,1.5151e-16+1.6532e-18i,5.3645e-16+9.8545e-19i
156.75,7.2834e-21+3.2626e-21i,1.9279e-09-4.2196e-12i,1.3972e-16+6.5938e-19i,1.5151e-16+1.6908e-18i,5.3645e-16+9.9935e-19i
158.93,7.2822e-21+3.3397e-21i,1.9279e-09-3.9506e-12i,1.3972e-16+6.6908e-19i,1.5151e-16+1.7288e-18i,5.3645e-16+1.0134e-18i
161.14,7.2788e-21+3.4198e-21i,1.9279e-09-3.6822e-12i,1.3972e-16+6.789e-19i,1.5151e-16+1.7671e-18i,5.3645e-16+1.0277e-18i
163.39,7.2734e-21+3.503e-21i,1.9279e-09-3.4146e-12i,1.3972e-16+6.8884e-19i,1.5151e-16+1.8058e-18i,5.3645e-16+1.0422e-18i
165.66,7.266e-21+3.5892e-21i,1.9279e-09-3.1476e-12i,1.3972e-16+6.9891e-19i,1.5151e-16+1.8448e-18i,5.3645e-16+1.0568e-18i
167.97,7.2566e-21+3.6785e-21i,1.9279e-09-2.8811e-12i,1.3972e-16+7.0912e-19i,1.5151e-16+1.8841e-18i,5.3645e-16+1.0717e-18i
170.31,7.2453e-21+3.7709e-21i,1.9279e-09-2.6153e-12i,1.3972e-16+7.1945e-19i,1.5151e-16+1.9239e-18i,5.3645e-16+1.0867e-18i
172.68,7.2322e-21+3.8664e-21i,1.9279e-09-2.3498e-12i,1.3972e-16+7.2991e-19i,1.5151e-16+1.964e-18i,5.3645e-16+1.102e-18i
175.08,7.2173e-21+3.9651e-21i,1.928e-09-2.0848e-12i,1.3971e-16+7.4052e-19i,1.5151e-16+2.0044e-18i,5.3645e-16+1.1174e-18i
177.52,7.2006e-21+4.0668e-21i,1.928e-09-1.8202e-12i,1.3971e-16+7.5126e-19i,1.5151e-16+2.0453e-18i,5.3645e-16+1.1331e-18i
179.99,7.1823e-21+4.1718e-21i,1.928e-09-1.5559e-12i,1.3971e-16+7.6214e-19i,1.5151e-16+2.0866e-18i,5.3645e-16+1.149e-18i
182.5,7.1624e-21+4.2799e-21i,1.928e-09-1.2919e-12i,1.3971e-16+7.7316e-19i,1.5151e-16+2.1283e-18i,5.3645e-16+1.165e-18i
185.04,7.141e-21+4.3912e-21i,1.928e-09-1.0281e-12i,1.3971e-16+7.8433e-19i,1.5151e-16+2.1704e-18i,5.3645e-16+1.1813e-18i
187.62,7.1181e-21+4.5056e-21i,1.928e-09-7.6446e-13i,1.3971e-16+7.9564e-19i,1.5151e-16+2.2129e-18i,5.3645e-16+1.1979e-18i
190.23,7.0937e-21+4.6232e-21i,1.928e-09-5.0094e-13i,1.3971e-16+8.0711e-19i,1.5151e-16+2.2559e-18i,5.3645e-16+1.2146e-18i
192.88,7.068e-21+4.744e-21i,1.928e-09-2.3748e-13i,1.3971e-16+8.1872e-19i,1.5151e-16+2.2993e-18i,5.3645e-16+1.2316e-18i
195.57,7.041e-21+4.868e-21i,1.928e-09+2.5961e-14i,1.3971e-16+8.3049e-19i,1.5151e-16+2.3431e-18i,5.3645e-16+1.2488e-18i
198.29,7.0127e-21+4.9951e-21i,1.928e-09+2.8944e-13i,1.3971e-16+8.4241e-19i,1.5151e-16+2.3874e-18i,5.3645e-16+1.2663e-18i
201.05,6.9832e-21+5.1254e-21i,1.928e-09+5.5301e-13i,1.3971e-16+8.5449e-19i,1.5151e-16+2.4322e-18i,5.3645e-16+1.284e-18i
203.85,6.9526e-21+5.2589e-21i,1.928e-09+8.1673e-13i,1.3971e-16+8.6672e-19i,1.5151e-16+2.4774e-18i,5.3645e-16+1.3019e-18i
206.69,6.9209e-21+5.3955e-21i,1.928e-09+1.0806e-12i,1.3971e-16+8.7912e-19i,1.5151e-16+2.5232e-18i,5.3644e-16+1.3201e-18i
209.57,6.8881e-21+5.5353e-21i,1.928e-09+1.3448e-12i,1.3971e-16+8.9168e-19i,1.5151e-16+2.5694e-18i,5.3644e-16+1.3385e-18i
212.48,6.8544e-21+5.6783e-21i,1.928e-09+1.6092e-12i,1.3971e-16+9.0441e-19i,1.5151e-16+2.6161e-18i,5.3644e-16+1.3571e-18i
215.44,6.8198e-21+5.8244e-21i,1.928e-09+1.874e-12i,1.3971e-16+9.1731e-19i,1.5151e-16+2.6634e-18i,5.3644e-16+1.3761e-18i
218.44,6.7843e-21+5.9736e-21i,1.928e-09+2.1393e-12i,1.3971e-16+9.3037e-19i,1.5151e-16+2.7112e-18i,5.3644e-16+1.3953e-18i
221.49,6.748e-21+6.126e-21i,1.928e-09+2.4049e-12i,1.3971e-16+9.4361e-19i,1.5151e-16+2.7595e-18i,5.3644e-16+1.4147e-18i
224.57,6.7109e-21+6.2815e-21i,1.928e-09+2.6711e-12i,1.3971e-16+9.5703e-19i,1.5151e-16+2.8083e-18i,5.3644e-16+1.4344e-18i
227.7,6.6731e-21+6.4401e-21i,1.928e-09+2.9378e-12i,1.3971e-16+9.7062e-19i,1.5151e-16+2.8577e-18i,5.3644e-16+1.4544e-18i
230.87,6.6347e-21+6.6018e-21i,1.928e-09+3.2052e-12i,1.3971e-16+9.8439e-19i,1.5151e-16+2.9077e-18i,5.3644e-16+1.4747e-18i
234.08,6.5957e-21+6.7666e-21i,1.928e-09+3.4732e-12i,1.3971e-16+9.9834e-19i,1.5151e-16+2.9582e-18i,5.3644e-16+1.4953e-18i
237.34,6.5561e-21+6.9345e-21i,1.928e-09+3.7419e-12i,1.3971e-16+1.0125e-18i,1.5151e-16+3.0094e-18i,5.3644e-16+1.5161e-18i
240.65,6.516e-21+7.1054e-21i,1.928e-09+4.0115e-12i,1.3971e-16+1.0268e-18i,1.5151e-16+3.0611e-18i,5.3644e-16+1.5372e-18i
244,6.4755e-21+7.2795e-21i,1.928e-09+4.2818e-12i,1.3971e-16+1.0413e-18i,1.5151e-16+3.1134e-18i,5.3644e-16+1.5586e-18i
247.4,6.4346e-21+7.4567e-21i,1.9281e-09+4.5531e-12i,1.3971e-16+1.056e-18i,1.5151e-16+3.1663e-18i,5.3644e-16+1.5803e-18i
250.84,6.3933e-21+7.6369e-21i,1.9281e-09+4.8252e-12i,1.3971e-16+1.0709e-18i,1.5151e-16+3.2199e-18i,5.3643e-16+1.6024e-18i
254.33,6.3517e-21+7.8201e-21i,1.9281e-09+5.0984e-12i,1.3971e-16+1.086e-18i,1.5151e-16+3.2741e-18i,5.3643e-16+1.6247e-18i
257.88,6.3098e-21+8.0065e-21i,1.9281e-09+5.3726e-12i,1.3971e-16+1.1013e-18i,1.5151e-16+3.329e-18i,5.3643e-16+1.6473e-18i
261.47,6.2677e-21+8.1959e-21i,1.9281e-09+5.6479e-12i,1.3971e-16+1.1169e-18i,1.5151e-16+3.3845e-18i,5.3643e-16+1.6703e-18i
265.11,6.2255e-21+8.3884e-21i,1.9281e-09+5.9244e-12i,1.3971e-16+1.1326e-18i,1.5151e-16+3.4407e-18i,5.3643e-16+1.6935e-18i
268.8,6.1831e-21+8.584e-21i,1.9281e-09+6.2021e-12i,1.3971e-16+1.1485e-18i,1.5151e-16+3.4975e-18i,5.3643e-16+1.7171e-18i
272.54,6.1406e-21+8.7826e-21i,1.9281e-09+6.4811e-12i,1.3971e-16+1.1646e-18i,1.5151e-16+3.5551e-18i,5.3643e-16+1.741e-18i
276.34,6.098e-21+8.9844e-21i,1.9281e-09+6.7614e-12i,1.3971e-16+1.181e-18i,1.5151e-16+3.6134e-18i,5.3643e-16+1.7653e-18i
280.19,6.0555e-21+9.1892e-21i,1.9281e-09+7.0431e-12i,1.3971e-16+1.1976e-18i,1.5151e-16+3.6724e-18i,5.3643e-16+1.7899e-18i
284.09,6.0129e-21+9.3971e-21i,1.9281e-09+7.3263e-12i,1.3971e-16+1.2144e-18i,1.5151e-16+3.7321e-18i,5.3642e-16+1.8148e-18i
288.04,5.9703e-21+9.6081e-21i,1.9281e-09+7.6109e-12i,1.3971e-16+1.2314e-18i,1.5151e-16+3.7926e-18i,5.3642e-16+1.8401e-18i
292.06,5.9279e-21+9.8223e-21i,1.9281e-09+7.8971e-12i,1.3971e-16+1.2487e-18i,1.5151e-16+3.8539e-18i,5.3642e-16+1.8657e-18i
296.12,5.8855e-21+1.004e-20i,1.9281e-09+8.185e-12i,1.3971e-16+1.2662e-18i,1.5151e-16+3.9159e-18i,5.3642e-16+1.8917e-18i
300.25,5.8432e-21+1.026e-20i,1.9281e-09+8.4745e-12i,1.3971e-16+1.2839e-18i,1.5151e-16+3.9787e-18i,5.3642e-16+1.9181e-18i
304.43,5.8011e-21+1.0484e-20i,1.9282e-09+8.7658e-12i,1.3971e-16+1.3019e-18i,1.5151e-16+4.0423e-18i,5.3642e-16+1.9448e-18i
308.67,5.7592e-21+1.071e-20i,1.9282e-09+9.0589e-12i,1.3971e-16+1.3201e-18i,1.5151e-16+4.1067e-18i,5.3642e-16+1.9719e-18i
312.96,5.7174e-21+1.094e-20i,1.9282e-09+9.3538e-12i,1.3971e-16+1.3386e-18i,1.5151e-16+4.1719e-18i,5.3642e-16+1.9994e-18i
317.32,5.6759e-21+1.1173e-20i,1.9282e-09+9.6507e-12i,1.3971e-16+1.3573e-18i,1.5151e-16+4.238e-18i,5.3641e-16+2.0272e-18i
321.74,5.6345e-21+1.141e-20i,1.9282e-09+9.9496e-12i,1.3971e-16+1.3763e-18i,1.5151e-16+4.305e-18i,5.3641e-16+2.0555e-18i
326.22,5.5935e-21+1.1649e-20i,1.9282e-09+1.0251e-11i,1.3971e-16+1.3955e-18i,1.5151e-16+4.3728e-18i,5.3641e-16+2.0841e-18i
330.76,5.5526e-21+1.1892e-20i,1.9282e-09+1.0554e-11i,1.3971e-16+1.415e-18i,1.5151e-16+4.4415e-18i,5.3641e-16+2.1132e-18i
335.37,5.5121e-21+1.2138e-20i,1.9282e-09+1.0859e-11i,1.3971e-16+1.4348e-18i,1.5151e-16+4.5111e-18i,5.3641e-16+2.1426e-18i
340.04,5.4718e-21+1.2388e-20i,1.9282e-09+1.1166e-11i,1.3971e-16+1.4548e-18i,1.5151e-16+4.5816e-18i,5.3641e-16+2.1725e-18i
344.78,5.4318e-21+1.264e-20i,1.9282e-09+1.1476e-11i,1.3971e-16+1.4752e-18i,1.5151e-16+4.653e-18i,5.364e-16+2.2028e-18i
349.58,5.3921e-21+1.2897e-20i,1.9283e-09+1.1788e-11i,1.3971e-16+1.4958e-18i,1.5151e-16+4.7254e-18i,5.364e-16+2.2335e-18i
354.45,5.3527e-21+1.3156e-20i,1.9283e-09+1.2103e-11i,1.3971e-16+1.5166e-18i,1.5151e-16+4.7988e-18i,5.364e-16+2.2647e-18i
359.38,5.3136e-21+1.3419e-20i,1.9283e-09+1.242e-11i,1.3971e-16+1.5378e-18i,1.5151e-16+4.8732e-18i,5.364e-16+2.2962e-18i
364.39,5.2749e-21+1.3685e-20i,1.9283e-09+1.274e-11i,1.3971e-16+1.5593e-18i,1.5151e-16+4.9485e-18i,5.364e-16+2.3283e-18i
369.46,5.2364e-21+1.3955e-20i,1.9283e-09+1.3062e-11i,1.3971e-16+1.581e-18i,1.5151e-16+5.0249e-18i,5.3639e-16+2.3607e-18i
374.61,5.1983e-21+1.4229e-20i,1.9283e-09+1.3387e-11i,1.3971e-16+1.6031e-18i,1.5151e-16+5.1023e-18i,5.3639e-16+2.3937e-18i
379.82,5.1605e-21+1.4505e-20i,1.9283e-09+1.3715e-11i,1.3971e-16+1.6255e-18i,1.5151e-16+5.1807e-18i,5.3639e-16+2.4271e-18i
385.11,5.123e-21+1.4786e-20i,1.9283e-09+1.4046e-11i,1.3971e-16+1.6482e-18i,1.5151e-16+5.2603e-18i,5.3639e-16+2.4609e-18i
390.47,5.0858e-21+1.507e-20i,1.9284e-09+1.438e-11i,1.3971e-16+1.6712e-18i,1.5151e-16+5.3409e-18i,5.3639e-16+2.4953e-18i
395.91,5.0489e-21+1.5357e-20i,1.9284e-09+1.4717e-11i,1.3971e-16+1.6945e-18i,1.5151e-16+5.4226e-18i,5.3638e-16+2.5301e-18i
401.42,5.0123e-21+1.5649e-20i,1.9284e-09+1.5057e-11i,1.3971e-16+1.7181e-18i,1.5151e-16+5.5055e-18i,5.3638e-16+2.5654e-18i
407.01,4.9761e-21+1.5944e-20i,1.9284e-09+1.54e-11i,1.3971e-16+1.7421e-18i,1.5151e-16+5.5895e-18i,5.3638e-16+2.6012e-18i
412.68,4.9401e-21+1.6242e-20i,1.9284e-09+1.5746e-11i,1.3971e-16+1.7664e-18i,1.5151e-16+5.6746e-18i,5.3638e-16+2.6375e-18i
418.43,4.9044e-21+1.6545e-20i,1.9284e-09+1.6096e-11i,1.3971e-16+1.791e-18i,1.5151e-16+5.761e-18i,5.3637e-16+2.6743e-18i
424.26,4.8691e-21+1.6851e-20i,1.9285e-09+1.6449e-11i,1.3971e-16+1.816e-18i,1.5151e-16+5.8486e-18i,5.3637e-16+2.7117e-18i
430.16,4.8339e-21+1.7161e-20i,1.9285e-09+1.6806e-11i,1.3971e-16+1.8413e-18i,1.5151e-16+5.9374e-18i,5.3637e-16+2.7495e-18i
436.15,4.7991e-21+1.7475e-20i,1.9285e-09+1.7166e-11i,1.3971e-16+1.867e-18i,1.5151e-16+6.0274e-18i,5.3636e-16+2.7879e-18i
442.23,4.7646e-21+1.7793e-20i,1.9285e-09+1.753e-11i,1.3971e-16+1.8931e-18i,1.5151e-16+6.1188e-18i,5.3636e-16+2.8268e-18i
448.39,4.7302e-21+1.8115e-20i,1.9285e-09+1.7897e-11i,1.3971e-16+1.9195e-18i,1.5151e-16+6.2114e-18i,5.3636e-16+2.8663e-18i
454.63,4.6962e-21+1.8441e-20i,1.9285e-09+1.8269e-11i,1.3971e-16+1.9462e-18i,1.5151e-16+6.3054e-18i,5.3636e-16+2.9064e-18i
460.96,4.6623e-21+1.8771e-20i,1.9286e-09+1.8644e-11i,1.3971e-16+1.9734e-18i,1.5151e-16+6.4007e-18i,5.3635e-16+2.947e-18i
467.38,4.6287e-21+1.9105e-20i,1.9286e-09+1.9024e-11i,1.3971e-16+2.0009e-18i,1.5151e-16+6.4974e-18i,5.3635e-16+2.9881e-18i
473.89,4.5953e-21+1.9443e-20i,1.9286e-09+1.9407e-11i,1.3971e-16+2.0288e-18i,1.5151e-16+6.5954e-18i,5.3635e-16+3.0299e-18i
480.49,4.5621e-21+1.9786e-20i,1.9286e-09+1.9795e-11i,1.3971e-16+2.0571e-18i,1.5151e-16+6.6949e-18i,5.3634e-16+3.0722e-18i
487.18,4.5291e-21+2.0133e-20i,1.9287e-09+2.0187e-11i,1.3971e-16+2.0858e-18i,1.5151e-16+6.7959e-18i,5.3634e-16+3.1152e-18i
493.96,4.4962e-21+2.0484e-20i,1.9287e-09+2.0584e-11i,1.3971e-16+2.1149e-18i,1.5151e-16+6.8983e-18i,5.3633e-16+3.1587e-18i
500.84,4.4635e-21+2.0839e-20i,1.9287e-09+2.0985e-11i,1.3971e-16+2.1444e-18i,1.5151e-16+7.0022e-18i,5.3633e-16+3.2029e-18i
507.82,4.431e-21+2.1199e-20i,1.9287e-09+2.1391e-11i,1.3971e-16+2.1744e-18i,1.5151e-16+7.1077e-18i,5.3633e-16+3.2476e-18i
514.89,4.3986e-21+2.1563e-20i,1.9287e-09+2.1801e-11i,1.3971e-16+2.2047e-18i,1.5151e-16+7.2147e-18i,5.3632e-16+3.2931e-18i
522.06,4.3663e-21+2.1932e-20i,1.9288e-09+2.2217e-11i,1.3971e-16+2.2355e-18i,1.5151e-16+7.3233e-18i,5.3632e-16+3.3391e-18i
529.33,4.3341e-21+2.2305e-20i,1.9288e-09+2.2637e-11i,1.3971e-16+2.2667e-18i,1.5151e-16+7.4335e-18i,5.3631e-16+3.3858e-18i
536.7,4.302e-21+2.2683e-20i,1.9288e-09+2.3062e-11i,1.3971e-16+2.2983e-18i,1.5151e-16+7.5454e-18i,5.3631e-16+3.4332e-18i
